Date_reported, Country_code, Country, WHO_region, New_cases, Cumulative_cases, New_deaths, Cumulative_deaths
2020-03-06,US,United States of America,AMRO,65,217,1,11
2020-03-07,US,United States of America,AMRO,0,217,0,11
2020-03-08,US,United States of America,AMRO,0,217,0,11
2020-03-09,US,United States of America,AMRO,259,476,8,19
2020-03-10,US,United States of America,AMRO,224,700,6,25
2020-03-11,US,United States of America,AMRO,0,700,0,25
2020-03-12,US,United States of America,AMRO,291,991,4,29
2020-03-13,US,United States of America,AMRO,277,1268,7,36
2020-03-14,US,United States of America,AMRO,414,1682,5,41
2020-03-15,US,United States of America,AMRO,36,1718,0,41
2020-03-16,US,United States of America,AMRO,0,1718,0,41
2020-03-17,US,United States of America,AMRO,1822,3540,17,58
2020-03-18,US,United States of America,AMRO,3551,7091,42,100
2020-03-19,US,United States of America,AMRO,3351,10442,50,150
2020-03-20,US,United States of America,AMRO,4777,15219,51,201
2020-03-21,US,United States of America,AMRO,0,15219,0,201
2020-03-22,US,United States of America,AMRO,0,15219,0,201
2020-03-23,US,United States of America,AMRO,16354,31573,201,402
2020-03-24,US,United States of America,AMRO,20341,51914,271,673
2020-03-25,US,United States of America,AMRO,0,51914,0,673
2020-03-26,US,United States of America,AMRO,16420,68334,318,991
2020-03-27,US,United States of America,AMRO,0,68334,0,991
2020-03-28,US,United States of America,AMRO,16894,85228,252,1243
2020-03-29,US,United States of America,AMRO,18093,103321,425,1668
2020-03-30,US,United States of America,AMRO,19332,122653,444,2112
2020-03-31,US,United States of America,AMRO,17987,140640,286,2398
2020-04-01,US,United States of America,AMRO,22559,163199,452,2850
2020-04-02,US,United States of America,AMRO,24103,187302,996,3846
2020-04-03,US,United States of America,AMRO,26298,213600,947,4793
2020-04-04,US,United States of America,AMRO,28103,241703,1061,5854
2020-04-05,US,United States of America,AMRO,32105,273808,1166,7020
2020-04-06,US,United States of America,AMRO,33510,307318,1338,8358
2020-04-07,US,United States of America,AMRO,26493,333811,1201,9559
2020-04-08,US,United States of America,AMRO,29510,363321,1286,10845
2020-04-09,US,United States of America,AMRO,31709,395030,1895,12740
2020-04-10,US,United States of America,AMRO,30859,425889,1925,14665
2020-04-11,US,United States of America,AMRO,35386,461275,1931,16596
2020-04-12,US,United States of America,AMRO,31606,492881,1920,18516
2020-04-13,US,United States of America,AMRO,31633,524514,1928,20444
2020-04-14,US,United States of America,AMRO,29308,553822,1528,21972
2020-04-15,US,United States of America,AMRO,24446,578268,1504,23476
2020-04-16,US,United States of America,AMRO,25802,604070,2395,25871
2020-04-17,US,United States of America,AMRO,28711,632781,6409,32280
2020-04-18,US,United States of America,AMRO,32549,665330,2018,34298
2020-04-19,US,United States of America,AMRO,30023,695353,2438,36736
2020-04-20,US,United States of America,AMRO,28252,723605,1776,38512
2020-04-21,US,United States of America,AMRO,27668,751273,1801,40313
2020-04-22,US,United States of America,AMRO,25634,776907,2154,42467
2020-04-23,US,United States of America,AMRO,24019,800926,2575,45042
2020-04-24,US,United States of America,AMRO,29127,830053,2390,47432
2020-04-25,US,United States of America,AMRO,30719,860772,1742,49174
2020-04-26,US,United States of America,AMRO,38509,899281,2151,51325
2020-04-27,US,United States of America,AMRO,32417,931698,1964,53289
2020-04-28,US,United States of America,AMRO,29218,960916,1109,54398
2020-04-29,US,United States of America,AMRO,22541,983457,1322,55720
2020-04-30,US,United States of America,AMRO,20517,1003974,2010,57730
2020-05-01,US,United States of America,AMRO,31379,1035353,2902,60632
2020-05-02,US,United States of America,AMRO,31774,1067127,2005,62637
2020-05-03,US,United States of America,AMRO,26753,1093880,5000,67637
2020-05-04,US,United States of America,AMRO,31839,1125719,156,67793
2020-05-05,US,United States of America,AMRO,29266,1154985,-514,67279
2020-05-06,US,United States of America,AMRO,16200,1171185,802,68081
2020-05-07,US,United States of America,AMRO,22267,1193452,2475,70556
2020-05-08,US,United States of America,AMRO,22119,1215571,1968,72524
2020-05-09,US,United States of America,AMRO,30204,1245775,2840,75364
2020-05-10,US,United States of America,AMRO,25870,1271645,1552,76916
2020-05-11,US,United States of America,AMRO,26642,1298287,1736,78652
2020-05-12,US,United States of America,AMRO,23767,1322054,982,79634
2020-05-13,US,United States of America,AMRO,18044,1340098,1061,80695
2020-05-14,US,United States of America,AMRO,21424,1361522,1424,82119
2020-05-15,US,United States of America,AMRO,20840,1382362,1700,83819
2020-05-16,US,United States of America,AMRO,27090,1409452,2041,85860
2020-05-17,US,United States of America,AMRO,22813,1432265,1320,87180
2020-05-18,US,United States of America,AMRO,31967,1464232,1394,88574
2020-05-19,US,United States of America,AMRO,13227,1477459,697,89271
2020-05-20,US,United States of America,AMRO,24417,1501876,932,90203
2020-05-21,US,United States of America,AMRO,23310,1525186,1324,91527
2020-05-22,US,United States of America,AMRO,22787,1547973,1396,92923
2020-05-23,US,United States of America,AMRO,20475,1568448,1088,94011
2020-05-24,US,United States of America,AMRO,24151,1592599,1852,95863
2020-05-25,US,United States of America,AMRO,26158,1618757,1046,96909
2020-05-26,US,United States of America,AMRO,15253,1634010,620,97529
2020-05-27,US,United States of America,AMRO,24886,1658896,590,98119
2020-05-28,US,United States of America,AMRO,16362,1675258,770,98889
2020-05-29,US,United States of America,AMRO,19606,1694864,1415,100304
2020-05-30,US,United States of America,AMRO,21214,1716078,1263,101567
2020-05-31,US,United States of America,AMRO,17962,1734040,1073,102640
2020-06-01,US,United States of America,AMRO,23482,1757522,914,103554
2020-06-02,US,United States of America,AMRO,26116,1783638,693,104247
2020-06-03,US,United States of America,AMRO,14692,1798330,761,105008
2020-06-04,US,United States of America,AMRO,24890,1823220,1043,106051
2020-06-05,US,United States of America,AMRO,14583,1837803,825,106876
2020-06-06,US,United States of America,AMRO,20069,1857872,1035,107911
2020-06-07,US,United States of America,AMRO,28922,1886794,1127,109038
2020-06-08,US,United States of America,AMRO,28918,1915712,708,109746
2020-06-09,US,United States of America,AMRO,17848,1933560,474,110220
2020-06-10,US,United States of America,AMRO,17536,1951096,550,110770
2020-06-11,US,United States of America,AMRO,17235,1968331,1208,111978
2020-06-12,US,United States of America,AMRO,20315,1988646,832,112810
2020-06-13,US,United States of America,AMRO,21745,2010391,947,113757
2020-06-14,US,United States of America,AMRO,22133,2032524,709,114466
2020-06-15,US,United States of America,AMRO,25314,2057838,646,115112
2020-06-16,US,United States of America,AMRO,21754,2079592,372,115484
2020-06-17,US,United States of America,AMRO,18514,2098106,496,115980
2020-06-18,US,United States of America,AMRO,27921,2126027,722,116702
2020-06-19,US,United States of America,AMRO,23139,2149166,770,117472
2020-06-20,US,United States of America,AMRO,23046,2172212,733,118205
2020-06-21,US,United States of America,AMRO,36617,2208829,690,118895
2020-06-22,US,United States of America,AMRO,32349,2241178,558,119453
2020-06-23,US,United States of America,AMRO,27575,2268753,308,119761
2020-06-24,US,United States of America,AMRO,26519,2295272,410,120171
2020-06-25,US,United States of America,AMRO,34191,2329463,784,120955
2020-06-26,US,United States of America,AMRO,37601,2367064,690,121645
2020-06-27,US,United States of America,AMRO,40526,2407590,2516,124161
2020-06-28,US,United States of America,AMRO,44458,2452048,650,124811
2020-06-29,US,United States of America,AMRO,44580,2496628,507,125318
2020-06-30,US,United States of America,AMRO,41008,2537636,885,126203
2020-07-01,US,United States of America,AMRO,35757,2573393,370,126573
2020-07-02,US,United States of America,AMRO,43556,2616949,560,127133
2020-07-03,US,United States of America,AMRO,54271,2671220,725,127858
2020-07-04,US,United States of America,AMRO,53213,2724433,623,128481
2020-07-05,US,United States of America,AMRO,51933,2776366,745,129226
2020-07-06,US,United States of America,AMRO,57186,2833552,182,129408
2020-07-07,US,United States of America,AMRO,43686,2877238,235,129643
2020-07-08,US,United States of America,AMRO,46194,2923432,320,129963
2020-07-09,US,United States of America,AMRO,50263,2973695,930,130893
2020-07-10,US,United States of America,AMRO,64630,3038325,991,131884
2020-07-11,US,United States of America,AMRO,58975,3097300,799,132683
2020-07-12,US,United States of America,AMRO,66281,3163581,803,133486
2020-07-13,US,United States of America,AMRO,62369,3225950,906,134392
2020-07-14,US,United States of America,AMRO,60113,3286063,312,134704
2020-07-15,US,United States of America,AMRO,58720,3344783,349,135053
2020-07-16,US,United States of America,AMRO,60711,3405494,754,135807
2020-07-17,US,United States of America,AMRO,67165,3472659,946,136753
2020-07-18,US,United States of America,AMRO,71484,3544143,921,137674
2020-07-19,US,United States of America,AMRO,74354,3618497,917,138591
2020-07-20,US,United States of America,AMRO,66963,3685460,877,139468
2020-07-21,US,United States of America,AMRO,62788,3748248,496,139964
2020-07-22,US,United States of America,AMRO,57276,3805524,473,140437
2020-07-23,US,United States of America,AMRO,62929,3868453,1042,141479
2020-07-24,US,United States of America,AMRO,69641,3938094,1074,142553
2020-07-25,US,United States of America,AMRO,71714,4009808,1110,143663
2020-07-26,US,United States of America,AMRO,74235,4084043,1135,144798
2020-07-27,US,United States of America,AMRO,63968,4148011,929,145727
2020-07-28,US,United States of America,AMRO,61498,4209509,604,146331
2020-07-29,US,United States of America,AMRO,54022,4263531,1118,147449
2020-07-30,US,United States of America,AMRO,59629,4323160,1191,148640
2020-07-31,US,United States of America,AMRO,65406,4388566,1414,150054
2020-08-01,US,United States of America,AMRO,67823,4456389,1211,151265
2020-08-02,US,United States of America,AMRO,67499,4523888,1365,152630
2020-08-03,US,United States of America,AMRO,58388,4582276,1127,153757
