Date_reported, Country_code, Country, WHO_region, New_cases, Cumulative_cases, New_deaths, Cumulative_deaths
2020-03-10,GB,The United Kingdom,EURO,57,469,1,3
2020-03-11,GB,The United Kingdom,EURO,148,617,4,7
2020-03-12,GB,The United Kingdom,EURO,259,876,0,7
2020-03-13,GB,The United Kingdom,EURO,406,1282,2,9
2020-03-14,GB,The United Kingdom,EURO,484,1766,1,10
2020-03-15,GB,The United Kingdom,EURO,478,2244,19,29
2020-03-16,GB,The United Kingdom,EURO,361,2605,14,43
2020-03-17,GB,The United Kingdom,EURO,442,3047,22,65
2020-03-18,GB,The United Kingdom,EURO,611,3658,17,82
2020-03-19,GB,The United Kingdom,EURO,769,4427,34,116
2020-03-20,GB,The United Kingdom,EURO,999,5426,46,162
2020-03-21,GB,The United Kingdom,EURO,1055,6481,32,194
2020-03-22,GB,The United Kingdom,EURO,1255,7736,58,252
2020-03-23,GB,The United Kingdom,EURO,1198,8934,36,288
2020-03-24,GB,The United Kingdom,EURO,1378,10312,76,364
2020-03-25,GB,The United Kingdom,EURO,2338,12650,148,512
2020-03-26,GB,The United Kingdom,EURO,2375,15025,191,703
2020-03-27,GB,The United Kingdom,EURO,2692,17717,181,884
2020-03-28,GB,The United Kingdom,EURO,3087,20804,288,1172
2020-03-29,GB,The United Kingdom,EURO,3197,24001,292,1464
2020-03-30,GB,The United Kingdom,EURO,2822,26823,212,1676
2020-03-31,GB,The United Kingdom,EURO,2858,29681,374,2050
2020-04-01,GB,The United Kingdom,EURO,4273,33954,403,2453
2020-04-02,GB,The United Kingdom,EURO,4514,38468,672,3125
2020-04-03,GB,The United Kingdom,EURO,4913,43381,657,3782
2020-04-04,GB,The United Kingdom,EURO,4868,48249,736,4518
2020-04-05,GB,The United Kingdom,EURO,4911,53160,756,5274
2020-04-06,GB,The United Kingdom,EURO,4020,57180,599,5873
2020-04-07,GB,The United Kingdom,EURO,3592,60772,567,6440
2020-04-08,GB,The United Kingdom,EURO,5282,66054,1105,7545
2020-04-09,GB,The United Kingdom,EURO,5450,71504,1030,8575
2020-04-10,GB,The United Kingdom,EURO,5131,76635,1116,9691
2020-04-11,GB,The United Kingdom,EURO,4858,81493,1122,10813
2020-04-12,GB,The United Kingdom,EURO,4313,85806,843,11656
2020-04-13,GB,The United Kingdom,EURO,3579,89385,657,12313
2020-04-14,GB,The United Kingdom,EURO,3489,92874,724,13037
2020-04-15,GB,The United Kingdom,EURO,4178,97052,1076,14113
2020-04-16,GB,The United Kingdom,EURO,4326,101378,880,14993
2020-04-17,GB,The United Kingdom,EURO,5065,106443,1036,16029
2020-04-18,GB,The United Kingdom,EURO,5292,111735,913,16942
2020-04-19,GB,The United Kingdom,EURO,4956,116691,1105,18047
2020-04-20,GB,The United Kingdom,EURO,4721,121412,432,18479
2020-04-21,GB,The United Kingdom,EURO,3853,125265,570,19049
2020-04-22,GB,The United Kingdom,EURO,4854,130119,1224,20273
2020-04-23,GB,The United Kingdom,EURO,4760,134879,847,21120
2020-04-24,GB,The United Kingdom,EURO,5487,140366,682,21802
2020-04-25,GB,The United Kingdom,EURO,5158,145524,1010,22812
2020-04-26,GB,The United Kingdom,EURO,4970,150494,815,23627
2020-04-27,GB,The United Kingdom,EURO,3748,154242,364,23991
2020-04-28,GB,The United Kingdom,EURO,3473,157715,320,24311
2020-04-29,GB,The United Kingdom,EURO,4706,162421,969,25280
2020-04-30,GB,The United Kingdom,EURO,4729,167150,769,26049
2020-05-01,GB,The United Kingdom,EURO,5446,172596,634,26683
2020-05-02,GB,The United Kingdom,EURO,4966,177562,698,27381
2020-05-03,GB,The United Kingdom,EURO,4737,182299,584,27965
2020-05-04,GB,The United Kingdom,EURO,3229,185528,253,28218
2020-05-05,GB,The United Kingdom,EURO,2982,188510,272,28490
2020-05-06,GB,The United Kingdom,EURO,3389,191899,726,29216
2020-05-07,GB,The United Kingdom,EURO,3682,195581,647,29863
2020-05-08,GB,The United Kingdom,EURO,3827,199408,458,30321
2020-05-09,GB,The United Kingdom,EURO,3767,203175,579,30900
2020-05-10,GB,The United Kingdom,EURO,3063,206238,275,31175
2020-05-11,GB,The United Kingdom,EURO,2157,208395,217,31392
2020-05-12,GB,The United Kingdom,EURO,2329,210724,187,31579
2020-05-13,GB,The United Kingdom,EURO,3586,214310,614,32193
2020-05-14,GB,The United Kingdom,EURO,3402,217712,447,32640
2020-05-15,GB,The United Kingdom,EURO,3307,221019,352,32992
2020-05-16,GB,The United Kingdom,EURO,2628,223647,350,33342
2020-05-17,GB,The United Kingdom,EURO,2526,226173,411,33753
2020-05-18,GB,The United Kingdom,EURO,2079,228252,67,33820
2020-05-19,GB,The United Kingdom,EURO,1838,230090,146,33966
2020-05-20,GB,The United Kingdom,EURO,2589,232679,500,34466
2020-05-21,GB,The United Kingdom,EURO,3052,235731,328,34794
2020-05-22,GB,The United Kingdom,EURO,2718,238449,273,35067
2020-05-23,GB,The United Kingdom,EURO,2574,241023,291,35358
2020-05-24,GB,The United Kingdom,EURO,2062,243085,220,35578
2020-05-25,GB,The United Kingdom,EURO,1527,244612,379,35957
2020-05-26,GB,The United Kingdom,EURO,1364,245976,104,36061
2020-05-27,GB,The United Kingdom,EURO,1624,247600,131,36192
2020-05-28,GB,The United Kingdom,EURO,1672,249272,422,36614
2020-05-29,GB,The United Kingdom,EURO,1835,251107,343,36957
2020-05-30,GB,The United Kingdom,EURO,1760,252867,274,37231
2020-05-31,GB,The United Kingdom,EURO,1527,254394,154,37385
2020-06-01,GB,The United Kingdom,EURO,1125,255519,60,37445
2020-06-02,GB,The United Kingdom,EURO,1079,256598,86,37531
2020-06-03,GB,The United Kingdom,EURO,1441,258039,249,37780
2020-06-04,GB,The United Kingdom,EURO,1484,259523,254,38034
2020-06-05,GB,The United Kingdom,EURO,1356,260879,130,38164
2020-06-06,GB,The United Kingdom,EURO,1243,262122,258,38422
2020-06-07,GB,The United Kingdom,EURO,1120,263242,143,38565
2020-06-08,GB,The United Kingdom,EURO,801,264043,54,38619
2020-06-09,GB,The United Kingdom,EURO,721,264764,47,38666
2020-06-10,GB,The United Kingdom,EURO,1099,265863,195,38861
2020-06-11,GB,The United Kingdom,EURO,1158,267021,164,39025
2020-06-12,GB,The United Kingdom,EURO,1199,268220,76,39101
2020-06-13,GB,The United Kingdom,EURO,1017,269237,131,39232
2020-06-14,GB,The United Kingdom,EURO,1052,270289,107,39339
2020-06-15,GB,The United Kingdom,EURO,890,271179,27,39366
2020-06-16,GB,The United Kingdom,EURO,822,272001,29,39395
2020-06-17,GB,The United Kingdom,EURO,1043,273044,120,39515
2020-06-18,GB,The United Kingdom,EURO,1102,274146,110,39625
2020-06-19,GB,The United Kingdom,EURO,1013,275159,67,39692
2020-06-20,GB,The United Kingdom,EURO,1027,276186,84,39776
2020-06-21,GB,The United Kingdom,EURO,986,277172,71,39847
2020-06-22,GB,The United Kingdom,EURO,687,277859,31,39878
2020-06-23,GB,The United Kingdom,EURO,639,278498,14,39892
2020-06-24,GB,The United Kingdom,EURO,896,279394,94,39986
2020-06-25,GB,The United Kingdom,EURO,886,280280,87,40073
2020-06-26,GB,The United Kingdom,EURO,778,281058,99,40172
2020-06-27,GB,The United Kingdom,EURO,721,281779,77,40249
2020-06-28,GB,The United Kingdom,EURO,671,282450,40,40289
2020-06-29,GB,The United Kingdom,EURO,649,283099,31,40320
2020-06-30,GB,The United Kingdom,EURO,446,283545,21,40341
2020-07-01,GB,The United Kingdom,EURO,730,284275,53,40394
2020-07-02,GB,The United Kingdom,EURO,617,284892,97,40491
2020-07-03,GB,The United Kingdom,EURO,651,285543,41,40532
2020-07-04,GB,The United Kingdom,EURO,602,286145,49,40581
2020-07-05,GB,The United Kingdom,EURO,579,286724,32,40613
2020-07-06,GB,The United Kingdom,EURO,401,287125,19,40632
2020-07-07,GB,The United Kingdom,EURO,555,287680,11,40643
2020-07-08,GB,The United Kingdom,EURO,704,288384,54,40697
2020-07-09,GB,The United Kingdom,EURO,597,288981,57,40754
2020-07-10,GB,The United Kingdom,EURO,693,289674,31,40785
2020-07-11,GB,The United Kingdom,EURO,715,290389,34,40819
2020-07-12,GB,The United Kingdom,EURO,565,290954,17,40836
2020-07-13,GB,The United Kingdom,EURO,442,291396,9,40845
2020-07-14,GB,The United Kingdom,EURO,361,291757,10,40855
2020-07-15,GB,The United Kingdom,EURO,726,292483,44,40899
2020-07-16,GB,The United Kingdom,EURO,685,293168,26,40925
2020-07-17,GB,The United Kingdom,EURO,772,293940,24,40949
2020-07-18,GB,The United Kingdom,EURO,704,294644,26,40975
2020-07-19,GB,The United Kingdom,EURO,569,295213,9,40984
2020-07-20,GB,The United Kingdom,EURO,493,295706,11,40995
2020-07-21,GB,The United Kingdom,EURO,413,296119,10,41005
2020-07-22,GB,The United Kingdom,EURO,793,296912,25,41030
2020-07-23,GB,The United Kingdom,EURO,751,297663,17,41047
2020-07-24,GB,The United Kingdom,EURO,773,298436,9,41056
2020-07-25,GB,The United Kingdom,EURO,731,299167,32,41088
2020-07-26,GB,The United Kingdom,EURO,667,299834,15,41103
2020-07-27,GB,The United Kingdom,EURO,421,300255,8,41111
2020-07-28,GB,The United Kingdom,EURO,371,300626,3,41114
2020-07-29,GB,The United Kingdom,EURO,70,300696,21,41135
2020-07-30,GB,The United Kingdom,EURO,763,301459,34,41169
2020-07-31,GB,The United Kingdom,EURO,846,302305,0,41169
2020-08-01,GB,The United Kingdom,EURO,880,303185,20,41189
2020-08-02,GB,The United Kingdom,EURO,771,303956,13,41202
2020-08-03,GB,The United Kingdom,EURO,743,304699,5,41207
2020-08-04,GB,The United Kingdom,EURO,928,305627,1,41208
2020-08-05,GB,The United Kingdom,EURO,670,306297,18,41226
2020-08-06,GB,The United Kingdom,EURO,891,307188,14,41240
2020-08-07,GB,The United Kingdom,EURO,950,308138,18,41258
2020-08-08,GB,The United Kingdom,EURO,871,309009,12,41270
2020-08-09,GB,The United Kingdom,EURO,758,309767,3,41273
2020-08-10,GB,The United Kingdom,EURO,1062,310829,5,41278
2020-08-11,GB,The United Kingdom,EURO,816,311645,18,41296
2020-08-12,GB,The United Kingdom,EURO,1148,312793,13,41309
2020-08-13,GB,The United Kingdom,EURO,1009,313802,20,41329
2020-08-14,GB,The United Kingdom,EURO,1129,314931,18,41347
2020-08-15,GB,The United Kingdom,EURO,1440,316371,11,41358
2020-08-16,GB,The United Kingdom,EURO,1073,317444,3,41361
2020-08-17,GB,The United Kingdom,EURO,1044,318488,5,41366
2020-08-18,GB,The United Kingdom,EURO,713,319201,3,41369
2020-08-19,GB,The United Kingdom,EURO,1089,320290,12,41381
2020-08-20,GB,The United Kingdom,EURO,812,321102,16,41397
2020-08-21,GB,The United Kingdom,EURO,1182,322284,6,41403
2020-08-22,GB,The United Kingdom,EURO,1033,323317,2,41405
2020-08-23,GB,The United Kingdom,EURO,1288,324605,18,41423
2020-08-24,GB,The United Kingdom,EURO,1041,325646,6,41429
2020-08-25,GB,The United Kingdom,EURO,972,326618,4,41433
2020-08-26,GB,The United Kingdom,EURO,1184,327802,16,41449
2020-08-27,GB,The United Kingdom,EURO,1048,328850,16,41465
